book_id,author_id,role
1091,1018,writer
1092,611,Goodreads Author
1093,600,Goodreads Author
1094,1019,writer
1094,1020,Editor
1094,1021,Translator
1095,9,writer
1095,223,Editor
1095,1022,artist)
1096,633,Goodreads Author
1097,1023,writer
1098,1024,writer
1099,1025,Goodreads Author
1100,1026,writer
1101,1027,writer
1102,301,writer
1103,1028,Goodreads Author
1104,1029,Goodreads Author
1105,518,writer
1105,1030,Introduction and Notes
1106,2,writer
1107,33,writer
1107,93,Translator
1107,1031,Editor
1107,94,Translator
1107,1032,writer
1108,368,writer
1109,1033,Goodreads Author
1110,55,writer
1111,1034,Goodreads Author
1112,649,writer
1113,348,writer
1114,78,Goodreads Author
1115,469,Goodreads Author
1116,96,Goodreads Author
1117,156,writer
1117,157,Translator
1118,663,Goodreads Author
1118,1035,Illustrator
1119,601,writer
1120,1036,writer
1120,1037,Translator
1120,1038,Translator
1121,362,writer
1121,1039,Translator
1122,489,writer
1123,487,Goodreads Author
1124,608,writer
1125,23,writer
1126,948,writer
1127,1040,writer
1127,1041,Introduction
1128,1042,writer
1128,1043,Translator
1128,1044,Introduction
1129,1045,writer
1129,1046,Goodreads Author)
1130,1047,writer
1131,1048,writer
1132,1049,writer
1133,1050,Goodreads Author
1134,1051,Goodreads Author
1135,1052,writer
1135,1053,Goodreads Author
1136,125,Goodreads Author
1137,1054,writer
1137,1055,Illustrator
1138,1056,writer
1139,424,Goodreads Author
1140,1057,writer
1140,372,Illustrator
1140,1058,Introduction
1141,1059,Goodreads Author
1142,288,Goodreads Author
1142,1060,Illustrator
1142,1061,Illustrator
1142,1062,Illustrator
1142,1063,Letterer
1142,1064,Introduction/Editor
1142,1065,Colorist
1143,259,writer
1143,260,Translator
1144,1066,Goodreads Author
1145,1067,Goodreads Author
1146,1068,writer
1147,1069,Goodreads Author
1148,1070,writer
1148,1071,Goodreads Author
1149,488,writer
1150,1072,writer
1151,555,writer
1152,1073,Goodreads Author
1153,1074,Goodreads Author
1154,1075,writer
1154,1076,writer
1155,1077,Goodreads Author
1156,1078,writer
1156,1079,Translator
1157,85,Goodreads Author
1158,1080,writer
1159,1081,writer
1160,1082,writer
1161,1083,Goodreads Author
1162,1084,Goodreads Author
1163,1085,writer
1164,1086,writer
1164,1087,Translator
1165,1088,Goodreads Author
1166,502,Goodreads Author
1167,1089,Pseudonym
1167,2,writer
1168,830,writer
1169,1090,writer
1169,1091,Translator
1169,1092,Translator
1170,280,Goodreads Author
1171,829,writer
1172,1093,Goodreads Author
1173,1094,Goodreads Author
1174,1095,Goodreads Author
1175,1096,Adaptation
1175,1097,writer
1175,2,writer
1176,1098,writer
1177,555,writer
1178,1099,writer
1179,795,Goodreads Author
1180,1100,writer
1181,1101,Goodreads Author
1182,1102,Goodreads Author
1183,735,writer
1184,24,Goodreads Author
1185,1103,writer
1186,829,writer
1187,229,Goodreads Author
1188,611,Goodreads Author
1189,78,Goodreads Author
1190,925,writer
1191,368,writer
1191,359,Goodreads Author
1192,1104,Goodreads Author
1193,1105,Goodreads Author
1193,1106,Illustrator
1194,423,Goodreads Author
1195,1107,writer
1196,1108,writer
1197,1109,Goodreads Author
1198,423,Goodreads Author
1199,1110,writer
1199,1111,illustrator
1200,423,Goodreads Author
1201,364,Goodreads Author
1202,269,Goodreads Author
1202,1112,Translator
1203,1113,Goodreads Author
1204,431,writer
1205,1114,Goodreads Author
1206,498,Goodreads Author
1207,1115,writer
1208,1000,Goodreads Author
1209,1100,writer
1210,1116,writer
1211,1117,Goodreads Author
1212,1118,Goodreads Author
1213,1119,writer
1214,1120,Goodreads Author
1215,1121,Goodreads Author
1216,366,writer
1216,1122,Translator
1217,1123,writer
1218,1124,Goodreads Author
1219,62,writer
1220,620,writer
1220,1125,Goodreads Author
1220,1126,Reading
1220,1127,Reading
1221,1128,writer
1222,1024,writer
1223,601,writer
1224,375,Goodreads Author
1225,935,Goodreads Author
1225,1129,writer
1226,892,writer
1226,1130,Introduction
1227,1131,writer
1228,1132,Goodreads Author
1229,1133,Adapter
1229,1134,Adapter
1229,1135,Contributor
1229,1136,Creator
1230,26,writer
1231,96,Goodreads Author
1232,78,Goodreads Author
1232,1137,Translator
1233,499,writer
1233,1138,Introduction
1234,514,writer
1234,1139,Goodreads Author)
1235,78,Goodreads Author
1235,1140,Translator
1236,96,Goodreads Author
1237,1141,writer
1237,1112,Translator
1237,1142,Foreword
1238,1143,writer
1238,1144,Translator
1238,1145,Illustrator
1239,869,writer
1239,1146,Translator
1240,201,Goodreads Author
1241,833,writer
1242,1147,Goodreads Author
1243,620,writer
1243,1148,Translator
1244,1149,writer
1245,1150,Goodreads Author
1246,630,Goodreads Author
1247,1151,Goodreads Author
1248,1152,Goodreads Author
1249,918,writer
1250,1153,Goodreads Author
1251,108,writer
1251,769,Illustrator
1252,630,Goodreads Author
1253,857,Goodreads Author
1254,325,Goodreads Author
1255,1154,writer
1255,1155,Illustrator
1256,1156,Goodreads Author
1257,744,Goodreads Author
1258,1157,writer
1259,1115,writer
1260,1158,Goodreads Author
1261,1159,writer
1261,1160,writer
1262,1161,writer
1262,1162,Editor
1263,1163,writer
1263,1164,writer
1264,728,writer
1265,1165,writer
1265,1166,Translator
1266,806,Goodreads Author
1267,1167,Goodreads Author
1268,1168,Goodreads Author
1269,97,writer
1269,1169,writer
1269,1170,writer
1269,1171,Illustrator
1270,1172,Goodreads Author
1271,1173,writer
1271,1174,Translator
1272,821,Goodreads Author
1273,11,writer
1274,580,writer
1275,1175,Goodreads Author
1276,1176,writer
1276,1177,writer
1277,642,Goodreads Author
1278,590,Goodreads Author
1279,735,writer
1280,1095,Goodreads Author
1281,862,writer
1281,863,Translator
1282,1178,Goodreads Author
1283,1179,writer
1284,1180,writer
1285,1181,Goodreads Author
1285,1182,writer
1286,1183,writer
1287,1184,writer
1288,1185,writer
1288,1186,Goodreads Author)
1288,1187,Afterword
1289,67,writer
1289,1188,Annotations
1290,630,Goodreads Author
1291,784,Goodreads Author
1291,1189,writer
1292,582,writer
1292,644,Translator
1292,1190,Translator
1293,1191,writer
1293,1192,Goodreads Author)
1294,521,writer
1295,1093,Goodreads Author
1296,97,writer
1297,318,Goodreads Author
1298,1193,writer
1298,1194,Translator
1299,1195,Goodreads Author
1300,1196,Goodreads Author
1301,692,writer
1302,1197,Goodreads Author
1303,1198,writer
1304,51,Goodreads Author
1305,1199,writer
1306,1200,writer
1307,102,writer
1308,278,Goodreads Author
1309,527,Goodreads Author
1310,630,Goodreads Author
1311,75,Goodreads Author
1312,1201,Goodreads Author
1313,48,writer
1314,267,writer
1315,1202,writer
1316,1203,writer
1317,26,writer
1317,1204,Editor
1318,1205,Goodreads Author
1319,857,Goodreads Author
1320,1206,writer
1320,1207,writer
1321,657,writer
1322,1208,writer
1322,1209,writer
1323,1210,writer
1324,1211,writer
1325,534,Goodreads Author
1326,345,writer
1327,1212,Goodreads Author
1328,171,writer
1328,172,Illustrator
1329,522,Goodreads Author
1330,726,Goodreads Author
1331,1213,writer
1331,1214,Translator
1331,1215,Introduction
1332,527,Goodreads Author
1333,1216,writer
1334,1217,Goodreads Author
1335,829,writer
1336,92,writer
1337,1218,Goodreads Author
1338,1219,Goodreads Author
1339,486,Goodreads Author
1340,1220,Goodreads Author
1341,600,Goodreads Author
1342,1221,writer
1343,1222,writer
1343,1223,Translator
1343,1224,Introduction
1344,1225,Goodreads Author
1345,1226,Goodreads Author
1346,139,Goodreads Author
1347,67,writer
1348,1227,writer
1349,525,writer
1350,1173,writer
1351,1228,Goodreads Author
1352,62,writer
1353,1229,writer
1353,1230,Translator
1354,1231,writer
1355,6,writer
1356,1232,Goodreads Author
1357,108,writer
1357,1233,Editor
1358,118,writer
1359,591,Goodreads Author
1360,530,Goodreads Author
1360,32,Illustrator
1361,1234,writer
1361,1235,Translator
1361,1115,Afterword
1362,1236,writer
1363,410,Goodreads Author
1364,1237,Goodreads Author
1365,1238,writer
1365,1239,Illustrator
1365,1240,Translator
1366,1241,writer
1366,417,Foreword
1367,1242,Goodreads Author
1368,1243,writer
1368,1244,Introduction
1369,78,Goodreads Author
1370,1245,Goodreads Author
1371,725,Goodreads Author
1372,336,Goodreads Author
1373,1246,Goodreads Author
1374,1247,Goodreads Author
1375,75,Goodreads Author
1376,1248,Goodreads Author
1377,269,Goodreads Author
1377,1112,Translator
1377,1249,Translator 
1378,1033,Goodreads Author
1379,259,writer
1379,305,Translator
1380,536,Goodreads Author
1381,1250,writer
1382,1251,writer
1382,1252,writer
1382,1253,Introduction
1383,78,Goodreads Author
1384,1254,Goodreads Author
1385,1255,writer
1386,410,Goodreads Author
1387,1256,writer
1388,271,writer
1389,312,Goodreads Author
1390,382,writer
1390,1257,Illustrator
1391,182,writer
1392,744,Goodreads Author
1393,592,writer
1394,601,writer
1395,1258,writer
1396,1057,writer
1397,389,writer
1398,729,Goodreads Author
1399,55,writer
1400,1259,Goodreads Author
1401,497,Goodreads Author
1402,725,Goodreads Author
1403,1260,Goodreads Author
1404,1261,writer
1405,303,writer
1406,109,writer
1407,939,Goodreads Author
1408,573,writer
1408,1262,Introduction
1409,729,Goodreads Author
1410,1263,Goodreads Author
1411,569,Goodreads Author
1412,513,Goodreads Author
1413,508,writer
1413,1264,Translator
1413,1265,Translator
1413,1266,Translator
1413,1267,Translator
1413,928,Introduction
1414,72,writer
1415,1268,Goodreads Author
1416,1269,writer
1417,183,writer
1418,51,Goodreads Author
1419,467,writer
1419,1270,Introduction
1419,145,Translator
1420,2,writer
1420,3,Illustrator
1421,1271,writer
1422,1272,Goodreads Author
1423,1273,writer
1424,634,Goodreads Author
1425,729,Goodreads Author
1426,825,writer
1427,1274,Goodreads Author
1428,1275,Goodreads Author
1429,1276,Goodreads Author
1430,1277,writer
1431,249,Goodreads Author
1432,1278,Goodreads Author
1433,1279,Goodreads Author
1434,54,writer
1435,1280,Goodreads Author
1436,951,Goodreads Author
1437,67,writer
1438,1281,Goodreads Author
1439,36,writer
1439,1282,Translator
1440,589,writer
1441,1283,writer
1442,888,Goodreads Author
1443,1284,Goodreads Author
1444,316,writer
1445,890,Goodreads Author
1446,1285,Goodreads Author
1447,1286,Goodreads Author
1448,477,writer
1449,542,Goodreads Author
1449,543,Illustrator
1450,905,Goodreads Author
1451,321,writer
1451,473,Editor/Introduction
1452,750,Goodreads Author
1453,1287,Goodreads Author
1454,937,Goodreads Author
1455,1288,writer
1456,1289,Goodreads Author
1457,478,writer
1457,1290,editor
1458,120,writer
1458,1291,Translation
1459,521,writer
1460,78,Goodreads Author
1461,1292,Goodreads Author
1461,1293,writer
1462,1294,writer
1462,1295,Translator
1462,1296,writer
1463,1297,writer
1463,1298,Translator
1464,518,writer
1464,1299,Introduction
1465,108,writer
1465,1300,Editor
1466,555,writer
1467,1143,writer
1468,714,Goodreads Author
1469,387,Goodreads Author
1470,501,Goodreads Author
1471,744,Goodreads Author
1472,1232,Goodreads Author
1473,822,Goodreads Author
1474,621,writer
1475,429,Goodreads Author
1476,1301,Goodreads Author
1477,1302,Goodreads Author
1478,752,Goodreads Author
1479,1303,writer
1479,1304,Translator
1480,540,writer
1481,594,Goodreads Author
1482,1305,Goodreads Author
1483,102,writer
1483,103,Goodreads Author)
1484,360,Goodreads Author
1484,361,Goodreads Author
1484,1306,Translator
1485,486,Goodreads Author
1486,1307,Goodreads Author
1487,899,writer
1488,164,writer
1489,501,Goodreads Author
1490,1308,writer
1491,359,Goodreads Author
1492,368,writer
1493,1309,writer
1493,1310,Foreword
1493,1311,Afterword
1494,55,writer
1495,30,Goodreads Author
1495,31,Translator
1496,477,writer
1497,1312,writer
1498,1313,writer
1499,1314,Goodreads Author
1500,1315,Goodreads Author
1501,1316,Goodreads Author
1502,1317,Goodreads Author
1503,1318,writer
1503,1319,Introdução
1504,78,Goodreads Author
1505,585,Goodreads Author
1506,164,writer
1507,1320,writer
1508,1321,writer
1508,1322,Translator/Introduction
1508,1323,Translator
1509,85,Goodreads Author
1510,1324,writer
1511,1325,writer
1512,248,Goodreads Author
1513,348,writer
1514,852,Goodreads Author
1515,937,Goodreads Author
1516,1326,Goodreads Author
1516,1327,writer
1517,424,Goodreads Author
1518,1302,Goodreads Author
1519,1328,Goodreads Author
1520,287,writer
1521,1033,Goodreads Author
1522,1011,Goodreads Author
1523,434,writer
1523,1329,Illustrator
1523,1330,Translator
1524,1331,Goodreads Author
1525,423,Goodreads Author
1526,611,Goodreads Author
1527,1332,writer
1528,601,writer
1529,294,writer
1529,1333,Introduction
1530,247,writer
1531,174,writer
1532,852,Goodreads Author
1533,1334,writer
1534,1335,Goodreads Author
1535,1336,Goodreads Author
1535,1337,Translator
1536,86,writer
1536,87,Illustrator
1537,530,Goodreads Author
1538,1338,writer
1538,1339,Translator & Editor
1538,1340,Introduction
1539,24,Goodreads Author
1540,1341,Goodreads Author
1541,1024,writer
1542,1342,Goodreads Author
1543,1343,writer
1544,1344,Goodreads Author
1545,1345,writer
1546,1346,writer
1547,1347,writer
1547,1348,Translator
1548,1192,Goodreads Author
1549,937,Goodreads Author
1549,1349,writer
1550,1350,writer
1550,1351,Translator
1550,1352,Translator
1551,1353,writer
1552,630,Goodreads Author
1553,1354,Goodreads Author
1554,736,writer
1555,174,writer
1556,387,Goodreads Author
1556,1355,Translator
1557,150,writer
1557,41,Illustrator
1558,106,writer
1558,107,Illustrations
1559,513,Goodreads Author
1560,1100,writer
1561,1356,Goodreads Author
1562,30,Goodreads Author
1562,1357,Translator
1563,1358,writer
1564,1359,writer
1565,1095,Goodreads Author
1566,657,writer
1567,51,Goodreads Author
1567,1360,Illustrator
1568,962,writer
1569,1361,writer
1570,601,writer
1571,109,writer
1572,1362,Goodreads Author
1573,67,writer
1574,1363,writer
1575,1114,Goodreads Author
1576,737,writer
1577,693,Goodreads Author
1578,1364,Goodreads Author
1579,1365,writer
1580,1366,writer
1581,1367,Goodreads Author
1582,674,writer
1583,1368,writer
1584,765,writer
1585,62,writer
1586,1369,Goodreads Author
1587,564,writer
1587,1370,Introduction
1588,494,Goodreads Author
1589,497,Goodreads Author
1590,504,writer
1591,1371,writer
1592,1372,writer
1592,1210,Introduction
1592,1373,Illustrations
1593,1374,Goodreads Author
1594,220,writer
1595,62,writer
1596,1375,writer
1597,484,Goodreads Author
1598,719,Goodreads Author
1599,1376,writer
1600,601,writer
1601,147,Goodreads Author
1601,1377,Illustrator
1601,1378,Introduction
1602,429,Goodreads Author
1603,220,writer
1604,1379,writer
1605,561,Goodreads Author
1606,1380,writer
1607,1381,writer
1608,209,writer
1609,105,Goodreads Author
1610,744,Goodreads Author
1611,730,writer
1611,1382,Editor
1612,841,writer
1612,1383,Editor
1613,1384,Goodreads Author
1614,1385,Goodreads Author
1615,11,writer
1616,1386,Goodreads Author
1617,1387,Goodreads Author
1618,130,writer
1618,1388,Translator
1619,1389,writer
1620,18,writer
1621,49,writer
1622,1390,writer
1623,940,Goodreads Author
1624,1391,writer
1625,419,writer
1625,1392,translator
1626,1393,Goodreads Author
1627,1394,Goodreads Author
1628,1395,Goodreads Author
1629,696,writer
1630,1396,Goodreads Author
1631,1093,Goodreads Author
1632,875,writer
1633,1397,writer
1634,719,Goodreads Author
1635,405,Goodreads Author
1636,1398,Goodreads Author
1637,1399,Goodreads Author
1638,433,writer
1639,1400,Goodreads Author
1640,580,writer
1641,303,writer
1642,254,Goodreads Author
1643,1178,Goodreads Author
1644,314,Goodreads Author
1645,1401,Goodreads Author
1646,1402,Goodreads Author
1647,1403,writer
1648,1404,writer
1649,1405,writer
1649,1406,Editor
1650,30,Goodreads Author
1650,603,Translator
1651,779,Goodreads Author
1652,1407,writer
1653,744,Goodreads Author
1654,736,writer
1655,494,Goodreads Author
1656,1408,Goodreads Author
1657,601,writer
1658,56,writer
1658,1409,Afterword
1659,179,Goodreads Author
1660,932,writer
1661,1410,Goodreads Author
1662,808,Goodreads Author
1663,1356,Goodreads Author
1664,271,writer
1665,1411,writer
1666,1412,Goodreads Author)
1666,9,Creator
1666,1413,Illustrator
1666,1414,Adapter
1667,484,Goodreads Author
1668,843,writer
1669,975,writer
1670,795,Goodreads Author
1671,633,Goodreads Author
1672,844,Goodreads Author
1673,1415,Goodreads Author
1674,601,writer
1675,310,writer
1675,1416,Translator
1676,1417,writer
1677,220,writer
1678,259,writer
1679,784,Goodreads Author
1679,1189,writer
